Run, Time Trad, Time ToA,,, Time First ASP, Time Second ASP, Plan Length Trad, Activity Length ToA, New Activity, Activity Name, Number Activities, Conditions Index, Goal,Goal Holds
243,0.484477,21.133231,13.7042720988,54.826139679,18.984956,2.147724,7,7,True,0,43,251,tidy_all(library),False
244,7.412618,55.096004,13.6784866311,54.8272456803,9.319877,45.775308,16,16,True,0,43,129,tidy_all(library),False
245,3.091942,55.909323,13.6352762449,54.8316623224,34.742007,21.166763,20,20,True,0,43,274,tidy_all(library),False
246,14.030834,32.290002,13.6368842033,54.7400295569,9.416491,22.87285,13,13,True,44,44,350,tidy_all(library),False
247,40.061647,15.141608,13.7438670486,54.5797120607,8.316732,6.824321,10,10,True,0,44,59,tidy_all(library),False
248,15.26049,107.302583,13.7499824637,54.7923042823,14.813635,92.488401,16,16,True,0,44,261,tidy_all(library),False
249,0.293685,13.659372,13.6959411084,54.6271117831,13.659146,0,6,0,False,27,44,450,tidy_all(library),False
250,63.971943,211.362928,13.897045116,55.254055048,12.728882,198.633469,12,12,True,45,45,181,tidy_all(library),False
251,19.32964,18.371516,13.9186889203,55.1071126614,11.518284,6.852458,11,11,True,46,46,495,tidy_all(library),False
252,0.253963,15.747461,13.8644638175,54.9509235675,13.66936,2.07746,7,7,True,0,46,499,tidy_all(library),False
253,19.238985,19.12583,13.8857069842,54.8093224071,19.125541,0,11,0,False,1,46,227,tidy_all(library),False
254,4.149584,33.595757,13.8473757913,54.7258044331,13.153405,20.440537,13,13,True,47,47,358,tidy_all(library),False
255,24.063267,109.657473,13.8874381098,54.9412227412,9.318475,100.338407,14,14,True,0,47,254,tidy_all(library),False
256,42.42854,327.584702,13.9989267891,56.006236332,15.188633,312.39529,14,14,True,0,47,290,tidy_all(library),False
257,1.10343,17.511566,13.9487497588,55.8564516226,11.563962,5.946994,21,21,True,0,47,339,tidy_all(library),False
258,33.40866,47.060942,14.0241757674,55.8223605,18.82394,28.236401,11,11,True,48,48,242,tidy_all(library),False
259,3.053878,33.963328,13.9818194054,55.7379626911,14.872359,19.090338,20,20,True,0,48,308,tidy_all(library),False
260,42.456902,345.41848,14.0913389538,56.8521185269,15.906867,329.510992,14,14,True,0,48,290,tidy_all(library),False
261,22.347173,16.256449,14.1229705019,56.6965795632,16.256223,0,9,0,False,7,48,162,tidy_all(library),False
262,38.672646,11.227714,14.2166715534,56.5230342748,11.227465,0,11,0,False,31,48,121,tidy_all(library),False
263,15.05113,109.201117,14.2198443992,56.7233311673,13.520507,95.679938,16,16,True,0,48,261,tidy_all(library),False
264,0.656775,11.621098,14.1684691364,56.552489375,11.620843,0,6,0,False,22,48,90,tidy_all(library),False
265,0.335358,17.928609,14.116268717,56.406738883,17.928411,0,5,0,False,23,48,428,tidy_all(library),False
266,35.210146,102.280686,14.1955690075,56.5791973308,12.217296,90.062721,13,13,True,49,49,511,tidy_all(library),False
267,22.812789,12.771069,14.2278432397,56.4151219438,12.770845,0,12,0,False,21,49,127,tidy_all(library),False
268,30.770057,12.286833,14.2895679179,56.2504641493,12.286591,0,10,0,False,27,49,449,tidy_all(library),False
269,27.803341,16.89546,14.3398049926,56.1041630186,11.845769,5.049077,10,10,True,0,49,306,tidy_all(library),False
270,46.177541,23.581857,14.4577225333,55.9837100333,10.273707,13.307536,9,9,True,0,49,11,tidy_all(library),False
271,0.255158,12.475481,14.4053145461,55.8231630627,10.290361,2.18352,4,4,True,0,49,6,tidy_all(library),False
272,2.846949,33.057561,14.3628205551,55.7394659963,20.138764,12.917376,19,19,True,0,49,417,tidy_all(library),False
273,0.242888,10.66581,14.3110991905,55.5743610293,10.665521,0,1,0,False,14,49,72,tidy_all(library),False
274,14.334764,155.238107,14.3111855584,55.9380973285,16.192065,139.045406,15,15,True,0,49,476,tidy_all(library),False
275,34.928233,15.734068,14.38615664,55.7919008582,11.338578,4.394911,10,10,True,0,49,573,tidy_all(library),False
276,10.782705,117.407713,14.3731006558,56.0151465543,43.523463,73.883476,16,16,True,0,49,199,tidy_all(library),False
277,0.296287,11.853232,14.3222818339,55.8557172599,9.636746,2.215722,6,6,True,0,49,60,tidy_all(library),False
278,0.243668,15.39486,14.2716393381,55.7101746079,13.172616,2.22069,7,7,True,0,49,474,tidy_all(library),False
279,0.288377,14.30372,14.2215201183,55.5617643763,12.19603,2.107047,3,3,True,0,49,539,tidy_all(library),False
280,49.036296,15.177458,14.3458586036,55.4175347107,15.177209,0,12,0,False,9,49,299,tidy_all(library),False
281,58.62336,19.806108,14.5034297829,55.2908036548,19.805892,0,13,0,False,32,49,146,tidy_all(library),False
282,4.373025,38.14028,14.4675063617,55.229986195,11.625995,26.513693,17,17,True,0,49,508,tidy_all(library),False
283,7.922173,68.871141,14.4443779753,55.2781881555,14.115307,54.755241,14,14,True,0,49,451,tidy_all(library),False
284,44.567947,58.883369,14.5504468803,55.2908824542,15.754032,43.128725,12,12,True,50,50,445,tidy_all(library),False
285,10.746483,104.857285,14.5370996386,55.4647996561,32.022214,72.834371,16,16,True,0,50,199,tidy_all(library),False
286,4.178525,17.884293,14.5008808462,55.3333992832,17.884043,0,9,0,False,39,50,240,tidy_all(library),False
287,45.855604,22.239145,14.6101307526,55.2180882927,10.299553,11.938898,9,9,True,0,50,11,tidy_all(library),False
288,6.066975,52.859956,14.5804670174,55.2099003333,19.322381,33.536985,18,18,True,0,50,273,tidy_all(library),False
289,1.203095,17.565336,14.5341785329,55.0796423253,11.945186,5.619273,22,22,True,0,50,561,tidy_all(library),False
290,52.800053,330.022417,14.6661298241,56.0277208586,12.635604,317.38621,14,14,True,0,50,295,tidy_all(library),False
291,1.737719,27.548067,14.6217022955,55.9298526323,15.888497,11.65894,20,20,True,0,50,376,tidy_all(library),False
292,24.304739,15.637193,14.6548633801,55.7918640719,10.28518,5.351404,10,10,True,0,50,32,tidy_all(library),False
293,21.190002,18.742775,14.6771676075,55.6654166689,13.624457,5.11772,10,10,True,0,50,458,tidy_all(library),False
294,2.808488,17.400063,14.636797949,55.5352624048,14.009462,3.389977,9,9,True,0,50,353,tidy_all(library),False
295,36.546212,266.11027,14.7110671492,56.2490759898,24.076655,242.033021,14,14,True,0,50,183,tidy_all(library),False
296,5.243547,56.701467,14.6790822838,56.2506043378,13.820334,42.880502,14,14,True,0,50,136,tidy_all(library),False
297,49.583951,340.30598,14.7966070943,57.2070197441,15.203275,325.102002,13,13,True,51,51,80,tidy_all(library),False
298,1.10117,24.116257,14.7506492517,57.0959769161,16.86988,7.245738,22,22,True,0,51,382,tidy_all(library),False
299,34.631421,163.090353,14.8171401271,57.4504731572,22.130773,140.95897,15,15,True,0,51,230,tidy_all(library),False
300,16.010811,19.765738,14.82111903,57.3248573733,19.76547,0,11,0,False,26,51,168,tidy_all(library),False
301,28.444638,171.827295,14.8663798904,57.7052641429,12.863344,158.963316,14,14,True,0,51,75,tidy_all(library),False
302,10.972057,53.381557,14.8534847815,57.6909472318,16.303703,37.077247,13,13,True,52,52,487,tidy_all(library),False
303,1.426805,21.542168,14.8091723069,57.57164433,14.08459,7.456964,22,22,True,0,52,309,tidy_all(library),False
304,12.524225,16.67768,14.8016560329,57.4371247105,10.800957,5.876114,8,8,True,0,52,5,tidy_all(library),False
305,2.151324,26.844576,14.7601795344,57.3368212721,15.127779,11.716137,19,19,True,0,52,514,tidy_all(library),False
306,39.426112,33.308145,14.8407871569,57.2582961863,14.846368,18.461107,11,11,True,53,53,530,tidy_all(library),False
307,16.486115,23.08806,14.8461465309,57.1469924853,15.605153,7.482131,11,11,True,54,54,329,tidy_all(library),False
308,6.581245,112.134462,14.8193124351,57.3255232305,18.749692,93.384157,15,15,True,0,54,326,tidy_all(library),False
309,56.913012,259.486565,14.955538,57.9797660841,39.028767,220.457152,12,12,True,55,55,187,tidy_all(library),False
310,45.901879,27.502495,15.0553649065,57.8814523065,11.751496,15.75036,9,9,True,0,55,11,tidy_all(library),False
311,3.724952,41.69277,15.0189327106,57.8293986656,21.870963,19.820949,20,20,True,0,55,201,tidy_all(library),False
312,6.778904,53.521318,14.9925223622,57.8155907147,20.121538,33.399171,17,17,True,0,55,406,tidy_all(library),False
313,0.715671,13.904096,14.9469094185,57.6752983994,13.903887,0,8,0,False,37,55,572,tidy_all(library),False
314,10.249167,110.919833,14.9319484554,57.8448669809,11.440805,99.478396,16,16,True,0,55,266,tidy_all(library),False
315,3.06083,35.136328,14.8942623651,57.772776381,18.106037,17.029659,20,20,True,0,55,308,tidy_all(library),False
316,14.409525,38.553499,14.8927283861,57.7119558829,15.232564,23.320304,13,13,True,56,56,335,tidy_all(library),False
317,20.945805,42.572575,14.911823265,57.6641975836,11.230124,31.341771,12,12,True,57,57,55,tidy_all(library),False
318,19.465978,20.963668,14.9261445063,57.5487871132,20.963444,0,11,0,False,1,57,227,tidy_all(library),False
319,32.512675,22.90883,14.9812746959,57.440197906,22.908517,0,11,0,False,52,57,403,tidy_all(library),False
320,18.249151,273.234176,14.9914868094,58.1145540875,19.598993,253.634503,14,14,True,0,57,441,tidy_all(library),False
321,33.270608,14.223093,15.0484311121,57.9778205639,14.222882,0,10,0,False,40,57,134,tidy_all(library),False
322,22.82745,13.937141,15.0725895559,57.8410482671,13.936854,0,12,0,False,21,57,127,tidy_all(library),False
323,7.0711,73.968743,15.0478171424,57.8909792105,14.845783,59.122335,14,14,True,0,57,557,tidy_all(library),False
324,0.262967,43.514489,15.0021848889,57.8466073272,43.514243,0,6,0,False,12,57,215,tidy_all(library),False
325,21.567199,196.270286,15.0223849323,58.2725263385,46.372377,149.89731,14,14,True,0,57,271,tidy_all(library),False
326,36.234632,18.497628,15.0874531748,58.1505174479,18.49737,0,10,0,False,10,57,361,tidy_all(library),False
327,18.552968,95.152576,15.0980510795,58.2636735902,19.14232,76.009556,15,15,True,0,57,220,tidy_all(library),False
328,0.417013,14.906776,15.0532918171,58.1314879268,12.281301,2.624843,6,6,True,0,57,18,tidy_all(library),False
329,29.904572,15.830291,15.0984324863,58.0029128602,15.830062,0,10,0,False,21,57,115,tidy_all(library),False
330,2.570793,88.758478,15.0604699424,58.0961115424,71.744281,17.013523,20,20,True,0,57,196,tidy_all(library),False
331,16.628571,287.89759,15.0652074079,58.7903758278,15.384143,272.512858,16,16,True,0,57,291,tidy_all(library),False
332,6.489638,224.465824,15.0393773795,59.289398262,17.910696,206.554524,15,15,True,0,57,527,tidy_all(library),False
333,5.984699,65.023063,15.0121861532,59.3066164745,17.931222,47.091101,16,16,True,0,57,442,tidy_all(library),False
334,16.823082,16.852256,15.017607997,59.1795076108,16.851997,0,9,0,False,15,57,522,tidy_all(library),False
335,28.441698,13.391903,15.0576799075,59.042828194,13.391628,0,11,0,False,24,57,49,tidy_all(library),False
336,30.736013,15.202063,15.1043416131,58.9123497262,15.20182,0,13,0,False,4,57,27,tidy_all(library),False
337,22.350612,17.473438,15.1258438991,58.7893855964,12.044044,5.427704,10,10,True,0,57,565,tidy_all(library),False
338,18.971174,20.73539,15.1372206154,58.6767998107,14.433893,6.300905,10,10,True,0,57,131,tidy_all(library),False
339,3.547439,18.621025,15.103032469,58.5586411829,15.483244,3.136071,7,7,True,0,57,41,tidy_all(library),False
340,10.97277,134.555679,15.0908846382,58.7821618824,21.919605,112.635397,16,16,True,0,57,447,tidy_all(library),False
341,0.24458,18.52346,15.047347088,58.664101173,16.016836,2.505973,4,4,True,0,57,570,tidy_all(library),False
342,0.287011,21.534878,15.0041882105,58.555536193,18.951126,2.582842,5,5,True,0,57,150,tidy_all(library),False
343,0.360975,14.528306,14.9614966268,58.4271769213,14.528113,0,5,0,False,51,57,84,tidy_all(library),False
344,0.333252,13.471577,14.9189726599,58.2964920378,13.471315,0,7,0,False,5,57,96,tidy_all(library),False
345,0.253147,20.54373,14.8764630203,58.187063742,18.125939,2.416935,6,6,True,0,57,463,tidy_all(library),False
346,0.303167,20.838752,14.8343436676,58.0791206445,15.722422,5.114564,6,6,True,0,57,137,tidy_all(library),False
347,1.010683,22.092766,14.7945060288,57.9754135706,16.892194,5.199921,21,21,True,0,57,334,tidy_all(library),False
348,9.253567,63.217441,14.7785837902,57.9904768678,16.58321,46.633591,17,17,True,0,57,93,tidy_all(library),False
349,0.715018,14.877818,14.7382870401,57.866944894,14.877579,0,8,0,False,37,57,572,tidy_all(library),False
350,22.372716,21.247192,14.7600996943,57.7623170286,15.663906,5.58263,11,11,True,58,58,485,tidy_all(library),False
351,7.658343,64.067705,14.7398667692,57.7802810969,22.017738,42.049314,15,15,True,0,58,400,tidy_all(library),False
352,3.457489,26.407952,14.7078145597,57.6911551619,15.756766,10.650449,12,12,True,59,59,322,tidy_all(library),False
353,2.553336,27.185848,14.6733826091,57.6047378612,14.233057,12.952145,20,20,True,0,59,454,tidy_all(library),False
354,5.129392,40.419289,14.6464221836,57.5561913955,20.984724,19.433927,19,19,True,0,59,159,tidy_all(library),False
355,21.48894,292.083143,14.6656968817,58.2168306958,12.857748,279.224714,14,14,True,0,59,3,tidy_all(library),False
356,5.226887,52.110127,14.6391833708,58.1996770337,22.320622,29.788874,17,17,True,0,59,489,tidy_all(library),False
357,4.736132,17.330121,14.6114437311,58.0851964846,14.615384,2.714066,8,8,True,0,59,264,tidy_all(library),False
358,21.634126,15.607174,14.631060162,57.9665427905,15.606925,0,12,0,False,10,59,541,tidy_all(library),False
359,6.781256,69.913703,14.6091944123,57.9998217883,16.632029,53.281078,16,16,True,0,59,364,tidy_all(library),False
360,58.345539,26.056052,14.7306842583,57.9110890944,26.055786,0,13,0,False,32,59,146,tidy_all(library),False
361,37.586068,244.239846,14.7939955706,58.4272352355,12.955371,231.28389,14,14,True,0,59,14,tidy_all(library),False
362,22.215344,106.897789,14.8144965331,58.5611317928,14.760686,92.136379,14,14,True,0,59,259,tidy_all(library),False
363,0.247164,22.747748,14.7743661405,58.4624723333,22.747525,0,5,0,False,19,59,408,tidy_all(library),False
364,2.428904,34.167924,14.7404500357,58.3957290687,23.228811,10.938364,19,19,True,0,59,524,tidy_all(library),False
365,24.701247,192.540277,14.7677398904,58.7632483781,14.031487,178.508152,13,13,True,60,60,99,tidy_all(library),False
366,21.694391,167.220162,14.7866651667,59.0595787432,24.365894,142.853605,14,14,True,0,60,271,tidy_all(library),False
367,15.848913,30.486142,14.7895595749,58.9817219673,22.455331,8.030181,11,11,True,61,61,342,tidy_all(library),False
368,21.630541,218.139096,14.8081491984,59.4142148315,13.123339,205.015092,14,14,True,0,61,3,tidy_all(library),False
369,2.326288,30.225139,14.7743230163,59.335111645,17.666414,12.558122,17,17,True,0,61,347,tidy_all(library),False
370,0.263588,19.276389,14.7351048135,59.226844827,19.276123,0,6,0,False,37,61,392,tidy_all(library),False
371,5.591685,76.327285,14.7104594771,59.2729376577,15.973292,60.353333,16,16,True,0,61,548,tidy_all(library),False
372,18.269565,27.985778,14.7200269651,59.1888323898,22.990376,4.994546,7,7,True,0,61,101,tidy_all(library),False
373,0.235911,20.364665,14.681195555,59.0847461501,17.776551,2.587498,6,6,True,0,61,467,tidy_all(library),False
374,0.588787,20.318372,14.6435153182,58.9810927433,20.3181,0,7,0,False,33,61,502,tidy_all(library),False
375,4.78049,23.076986,14.6172139173,58.8853484587,20.301028,2.774293,8,8,True,0,61,264,tidy_all(library),False
376,14.544068,103.625963,14.6170193803,59.0043394548,23.156033,80.469245,17,17,True,0,61,153,tidy_all(library),False
377,10.214685,117.025445,14.6053421008,59.1582415915,15.035933,101.988879,16,16,True,0,61,266,tidy_all(library),False
378,0.344119,25.031089,14.5676139974,59.067958119,22.426756,2.603715,5,5,True,0,61,175,tidy_all(library),False
379,22.259174,16.047212,14.5879083509,58.9544469156,16.046978,0,11,0,False,18,61,38,tidy_all(library),False
380,0.239596,14.748487,14.5501496342,58.8381154421,14.748273,0,1,0,False,2,61,108,tidy_all(library),False
381,22.574613,22.209721,14.5712112178,58.7419779239,14.041366,8.167513,12,12,True,62,62,257,tidy_all(library),False
382,18.989945,167.109196,14.5827785838,59.0256617408,18.762772,148.345811,14,14,True,0,62,265,tidy_all(library),False
383,29.658401,28.959051,14.6221405222,58.9471588407,24.016964,4.941509,9,9,True,0,62,177,tidy_all(library),False
384,16.647875,21.353293,14.6274158724,58.8492581484,21.353017,0,9,0,False,15,62,522,tidy_all(library),False
385,13.526598,80.262352,14.6245566052,58.904876574,22.522022,57.739611,14,14,True,0,62,203,tidy_all(library),False
386,0.257452,19.030044,14.5873361269,58.801573899,19.029835,0,3,0,False,34,62,114,tidy_all(library),False
387,2.858345,39.203682,14.5570286563,58.7509333514,26.366661,12.836352,19,19,True,0,62,417,tidy_all(library),False
388,11.379757,65.165318,14.5488398119,58.7674652706,20.771693,44.392902,15,15,True,0,62,478,tidy_all(library),False
389,30.643367,21.865751,14.5902139177,58.6726022519,21.865443,0,13,0,False,4,62,27,tidy_all(library),False
390,26.049684,19.407319,14.6195971744,58.5719220385,19.407032,0,12,0,False,35,62,387,tidy_all(library),False
391,30.826322,36.438174,14.6610465985,58.5153139872,23.965867,12.47164,9,9,True,0,62,173,tidy_all(library),False
392,21.088719,14.92168,14.6774437219,58.4041057372,14.921409,0,12,0,False,57,62,55,tidy_all(library),False
393,12.717331,34.973581,14.6724561578,58.3444860814,13.919624,21.053381,12,12,True,63,63,105,tidy_all(library),False
394,5.03377,54.67009,14.6479924873,58.335160203,22.354757,32.314758,18,18,True,0,63,268,tidy_all(library),False
395,13.740393,27.731318,14.6456947671,58.2576821215,23.341927,4.388731,10,10,True,0,63,204,tidy_all(library),False
396,20.071327,28.126553,14.6593958586,58.1815934116,28.126299,0,12,0,False,27,63,377,tidy_all(library),False
397,1.357627,28.047246,14.6258901436,58.1056882544,20.182602,7.864024,22,22,True,0,63,202,tidy_all(library),False
398,7.381587,62.78375,14.6076883769,58.1174421784,16.448364,46.33473,16,16,True,0,63,129,tidy_all(library),False
399,33.463014,16.69829,14.6549448321,58.0136347794,16.69803,0,10,0,False,40,63,134,tidy_all(library),False
400,3.225913,37.428962,14.6263722525,57.9621730975,15.786716,21.641545,18,18,True,0,63,58,tidy_all(library),False
401,11.029886,22.837368,14.6174034589,57.8745800673,22.83713,0,13,0,False,52,63,487,tidy_all(library),False
402,45.433476,285.79099,14.6940603557,58.4415363109,14.278588,271.511725,13,13,True,64,64,8,tidy_all(library),False
403,1.558279,30.059653,14.6614653648,58.3711098015,15.883759,14.17529,18,18,True,0,64,544,tidy_all(library),False
404,39.430658,22.205275,14.7227752475,58.2815904084,22.205042,0,11,0,False,53,64,530,tidy_all(library),False
